,time_period,rainfall,mean_temperature,target,population,parent,location
21,2002-10,60.332,23.24,91,38922963.99,-,SaoPaulo
22,2002-11,111.396,23.55,247,38922963.99,-,SaoPaulo
23,2002-12,220.622,24.84,417,38922963.99,-,SaoPaulo
24,2003-01,244.922,25.11,2494,39372283.29,-,SaoPaulo
25,2003-02,34.083,25.39,3261,39372283.29,-,SaoPaulo
26,2003-03,72.908,25.23,5878,39372283.29,-,SaoPaulo
27,2003-04,83.878,23.57,3140,39372283.29,-,SaoPaulo
28,2003-05,33.341,21.77,1700,39372283.29,-,SaoPaulo
29,2003-06,5.414,21.44,455,39372283.29,-,SaoPaulo
30,2003-07,26.514,20.15,154,39372283.29,-,SaoPaulo
31,2003-08,32.948,20.14,48,39372283.29,-,SaoPaulo
32,2003-09,44.368,21.29,39,39372283.29,-,SaoPaulo
33,2003-10,68.964,22.22,31,39372283.29,-,SaoPaulo
34,2003-11,100.012,23.52,43,39372283.29,-,SaoPaulo
35,2003-12,246.1,24.46,269,39372283.29,-,SaoPaulo
36,2004-01,264.46,23.38,167,39821614.45,-,SaoPaulo
37,2004-02,196.763,23.81,354,39821614.45,-,SaoPaulo
38,2004-03,227.205,23.12,555,39821614.45,-,SaoPaulo
39,2004-04,166.511,22.53,904,39821614.45,-,SaoPaulo
40,2004-05,34.34,21.55,877,39821614.45,-,SaoPaulo
41,2004-06,47.292,19.81,202,39821614.45,-,SaoPaulo
42,2004-07,52.987,18.9,65,39821614.45,-,SaoPaulo
43,2004-08,23.878,19.63,25,39821614.45,-,SaoPaulo
44,2004-09,19.714,21.51,24,39821614.45,-,SaoPaulo
45,2004-10,107.984,22.34,17,39821614.45,-,SaoPaulo
46,2004-11,137.54,23.1,54,39821614.45,-,SaoPaulo
47,2004-12,283.325,23.79,63,39821614.45,-,SaoPaulo
48,2005-01,245.492,24.57,205,40270954.29,-,SaoPaulo
49,2005-02,213.892,24.03,406,40270954.29,-,SaoPaulo
50,2005-03,205.957,24.2,953,40270954.29,-,SaoPaulo
51,2005-04,53.981,23.58,1468,40270954.29,-,SaoPaulo
52,2005-05,62.7,21.81,1350,40270954.29,-,SaoPaulo
53,2005-06,64.241,20.39,968,40270954.29,-,SaoPaulo
54,2005-07,41.213,19.42,443,40270954.29,-,SaoPaulo
55,2005-08,35.593,20.64,177,40270954.29,-,SaoPaulo
56,2005-09,67.821,21.35,95,40270954.29,-,SaoPaulo
57,2005-10,48.348,23.83,95,40270954.29,-,SaoPaulo
58,2005-11,272.854,22.23,216,40270954.29,-,SaoPaulo
59,2005-12,242.937,23.09,217,40270954.29,-,SaoPaulo
60,2006-01,35.141,24.49,1588,40712334.36,-,SaoPaulo
61,2006-02,68.816,26.45,4112,40712334.36,-,SaoPaulo
62,2006-03,311.316,24.33,16079,40712334.36,-,SaoPaulo
63,2006-04,142.89,22.68,24918,40712334.36,-,SaoPaulo
64,2006-05,22.212,20.47,10172,40712334.36,-,SaoPaulo
65,2006-06,26.434,19.33,1760,40712334.36,-,SaoPaulo
66,2006-07,18.116,19.24,549,40712334.36,-,SaoPaulo
67,2006-08,41.41,20.65,316,40712334.36,-,SaoPaulo
68,2006-09,79.569,20.62,207,40712334.36,-,SaoPaulo
69,2006-10,138.474,21.91,287,40712334.36,-,SaoPaulo
70,2006-11,239.074,22.52,471,40712334.36,-,SaoPaulo
71,2006-12,294.617,23.46,1062,40712334.36,-,SaoPaulo
72,2007-01,176.295,24.74,5296,41137054.48,-,SaoPaulo
73,2007-02,181.651,23.83,15241,41137054.48,-,SaoPaulo
74,2007-03,35.721,24.75,33629,41137054.48,-,SaoPaulo
75,2007-04,112.989,23.52,33655,41137054.48,-,SaoPaulo
76,2007-05,33.752,21.03,15347,41137054.48,-,SaoPaulo
77,2007-06,11.219,20.12,2519,41137054.48,-,SaoPaulo
78,2007-07,22.001,20.45,914,41137054.48,-,SaoPaulo
79,2007-08,28.425,19.96,322,41137054.48,-,SaoPaulo
80,2007-09,34.734,20.71,383,41137054.48,-,SaoPaulo
81,2007-10,36.659,22.98,476,41137054.48,-,SaoPaulo
82,2007-11,160.937,23.99,859,41137054.48,-,SaoPaulo
83,2007-12,162.539,24.22,1185,41137054.48,-,SaoPaulo
84,2008-01,170.271,23.81,978,41548143.76,-,SaoPaulo
85,2008-02,181.38,24.47,1186,41548143.76,-,SaoPaulo
86,2008-03,167.353,24.14,3123,41548143.76,-,SaoPaulo
87,2008-04,96.148,24,4116,41548143.76,-,SaoPaulo
88,2008-05,36.745,21.12,1304,41548143.76,-,SaoPaulo
89,2008-06,27.99,20.18,447,41548143.76,-,SaoPaulo
90,2008-07,20.205,19.11,213,41548143.76,-,SaoPaulo
91,2008-08,20.513,21.06,150,41548143.76,-,SaoPaulo
92,2008-09,49.022,21.24,130,41548143.76,-,SaoPaulo
93,2008-10,62.203,23.31,139,41548143.76,-,SaoPaulo
94,2008-11,356.534,22.83,179,41548143.76,-,SaoPaulo
95,2008-12,197.099,23.32,349,41548143.76,-,SaoPaulo
96,2009-01,260.818,24.36,709,41949929.43,-,SaoPaulo
97,2009-02,47.294,24.92,947,41949929.43,-,SaoPaulo
98,2009-03,166.768,25.11,2409,41949929.43,-,SaoPaulo
99,2009-04,154.679,22.9,2485,41949929.43,-,SaoPaulo
100,2009-05,31.88,21.17,1807,41949929.43,-,SaoPaulo
101,2009-06,56.989,19.85,527,41949929.43,-,SaoPaulo
102,2009-07,31.125,20.34,255,41949929.43,-,SaoPaulo
103,2009-08,60.063,20.61,139,41949929.43,-,SaoPaulo
104,2009-09,43.283,22.84,119,41949929.43,-,SaoPaulo
105,2009-10,326.236,23.17,287,41949929.43,-,SaoPaulo
106,2009-11,96.26,24.51,615,41949929.43,-,SaoPaulo
107,2009-12,184.165,24.98,1734,41949929.43,-,SaoPaulo
108,2010-01,25.181,26.19,10756,42345224.22,-,SaoPaulo
109,2010-02,55.423,26.46,34031,42345224.22,-,SaoPaulo
110,2010-03,173.808,25.14,63086,42345224.22,-,SaoPaulo
111,2010-04,129.662,22.91,50316,42345224.22,-,SaoPaulo
112,2010-05,57.231,21.65,26448,42345224.22,-,SaoPaulo
113,2010-06,19.907,19.45,4625,42345224.22,-,SaoPaulo
114,2010-07,46.063,20.03,1337,42345224.22,-,SaoPaulo
115,2010-08,15.071,19.51,657,42345224.22,-,SaoPaulo
116,2010-09,37.346,21.46,474,42345224.22,-,SaoPaulo
117,2010-10,71.908,22.57,397,42345224.22,-,SaoPaulo
118,2010-11,229.273,23.02,604,42345224.22,-,SaoPaulo
119,2010-12,227.065,24.6,1591,42345224.22,-,SaoPaulo
120,2011-01,74.367,24.73,3866,42734893.58,-,SaoPaulo
121,2011-02,65.331,25.32,11970,42734893.58,-,SaoPaulo
122,2011-03,279.102,23.72,22978,42734893.58,-,SaoPaulo
123,2011-04,153.659,22.92,38512,42734893.58,-,SaoPaulo
124,2011-05,31.917,20.4,23531,42734893.58,-,SaoPaulo
125,2011-06,18.66,19.7,3446,42734893.58,-,SaoPaulo
126,2011-07,27.233,19.34,849,42734893.58,-,SaoPaulo
127,2011-08,16.767,20.83,571,42734893.58,-,SaoPaulo
128,2011-09,20.373,20.32,692,42734893.58,-,SaoPaulo
129,2011-10,145.019,21.82,858,42734893.58,-,SaoPaulo
130,2011-11,167.522,21.29,308,42734893.58,-,SaoPaulo
131,2011-12,260.242,23.01,330,42734893.58,-,SaoPaulo
132,2012-01,132.543,23.7,1723,43118288.42,-,SaoPaulo
133,2012-02,30.296,24.31,3035,43118288.42,-,SaoPaulo
134,2012-03,93.661,24.22,5924,43118288.42,-,SaoPaulo
135,2012-04,48.238,23.59,7392,43118288.42,-,SaoPaulo
136,2012-05,83.963,20.78,4599,43118288.42,-,SaoPaulo
137,2012-06,31.344,21.24,1926,43118288.42,-,SaoPaulo
138,2012-07,24.944,20.21,701,43118288.42,-,SaoPaulo
139,2012-08,70.49,19.6,421,43118288.42,-,SaoPaulo
140,2012-09,40.448,21.43,304,43118288.42,-,SaoPaulo
141,2012-10,31.158,23.01,605,43118288.42,-,SaoPaulo
142,2012-11,265.301,22.82,1009,43118288.42,-,SaoPaulo
143,2012-12,49.597,25.52,1579,43118288.42,-,SaoPaulo
144,2013-01,181.108,24.73,10933,43496706.91,-,SaoPaulo
145,2013-02,49.626,24.96,27070,43496706.91,-,SaoPaulo
146,2013-03,158.65,24.87,67475,43496706.91,-,SaoPaulo
147,2013-04,94.036,22.27,72966,43496706.91,-,SaoPaulo
148,2013-05,52.484,21.4,28853,43496706.91,-,SaoPaulo
149,2013-06,39.799,21.06,7601,43496706.91,-,SaoPaulo
150,2013-07,33.829,20.25,2097,43496706.91,-,SaoPaulo
151,2013-08,34.871,20.31,815,43496706.91,-,SaoPaulo
152,2013-09,40.735,21.52,487,43496706.91,-,SaoPaulo
153,2013-10,90.106,21.94,486,43496706.91,-,SaoPaulo
154,2013-11,159.106,22.79,671,43496706.91,-,SaoPaulo
155,2013-12,495.757,23.95,804,43496706.91,-,SaoPaulo
156,2014-01,71.964,24.46,3148,43870581.79,-,SaoPaulo
157,2014-02,57.668,24.56,9941,43870581.79,-,SaoPaulo
158,2014-03,109.604,24.42,29045,43870581.79,-,SaoPaulo
159,2014-04,74.799,23.23,85036,43870581.79,-,SaoPaulo
160,2014-05,29.159,21.86,62508,43870581.79,-,SaoPaulo
161,2014-06,42.048,20.51,17675,43870581.79,-,SaoPaulo
162,2014-07,55.969,19.72,5374,43870581.79,-,SaoPaulo
163,2014-08,41.818,19.95,2120,43870581.79,-,SaoPaulo
164,2014-09,16.61,21.84,1652,43870581.79,-,SaoPaulo
165,2014-10,138.889,22.31,2010,43870581.79,-,SaoPaulo
166,2014-11,157.967,22.86,2550,43870581.79,-,SaoPaulo
167,2014-12,92.735,24.05,5082,43870581.79,-,SaoPaulo
168,2015-01,12.463,26.05,34321,44240129.41,-,SaoPaulo
169,2015-02,103.397,25.56,107470,44240129.41,-,SaoPaulo
170,2015-03,103.591,24.92,243038,44240129.41,-,SaoPaulo
171,2015-04,58.993,23.42,204298,44240129.41,-,SaoPaulo
172,2015-05,63.59,21.44,100884,44240129.41,-,SaoPaulo
173,2015-06,53.275,20.84,24731,44240129.41,-,SaoPaulo
174,2015-07,25.307,20.61,5920,44240129.41,-,SaoPaulo
175,2015-08,27.673,20.73,2751,44240129.41,-,SaoPaulo
176,2015-09,26.688,23.63,1846,44240129.41,-,SaoPaulo
177,2015-10,46.755,24.28,2069,44240129.41,-,SaoPaulo
178,2015-11,108.872,25.72,3729,44240129.41,-,SaoPaulo
179,2015-12,82.184,26.17,9672,44240129.41,-,SaoPaulo
180,2016-01,247.358,25.19,31754,44605998.86,-,SaoPaulo
181,2016-02,32.295,26.24,53618,44605998.86,-,SaoPaulo
182,2016-03,55.789,25.86,58609,44605998.86,-,SaoPaulo
183,2016-04,34.438,25.18,39616,44605998.86,-,SaoPaulo
184,2016-05,29.45,22.58,15488,44605998.86,-,SaoPaulo
185,2016-06,40.904,20.59,3149,44605998.86,-,SaoPaulo
186,2016-07,23.941,20.44,1153,44605998.86,-,SaoPaulo
187,2016-08,15.06,21.54,658,44605998.86,-,SaoPaulo
188,2016-09,41.778,22.48,579,44605998.86,-,SaoPaulo
189,2016-10,85.826,22.82,819,44605998.86,-,SaoPaulo
190,2016-11,233.246,23.19,1239,44605998.86,-,SaoPaulo
191,2016-12,149.453,24.65,1212,44605998.86,-,SaoPaulo
0,2001-01,165.643,24.16,,1988483.93,-,Sergipe
1,2001-02,156.306,24.65,,1988483.93,-,Sergipe
2,2001-03,214.859,23.79,408,1988483.93,-,Sergipe
3,2001-04,45.105,24.34,526,1988483.93,-,Sergipe
4,2001-05,25.765,23.42,833,1988483.93,-,Sergipe
5,2001-06,1.802,22.31,555,1988483.93,-,Sergipe
6,2001-07,0.742,23.17,328,1988483.93,-,Sergipe
7,2001-08,6.704,23.9,219,1988483.93,-,Sergipe
8,2001-09,41.784,25.96,105,1988483.93,-,Sergipe
9,2001-10,137.686,24.56,127,1988483.93,-,Sergipe
10,2001-11,253.026,24.06,155,1988483.93,-,Sergipe
11,2001-12,268.829,23.79,153,1988483.93,-,Sergipe
12,2002-01,292.49,23.73,351,2011409.734,-,Sergipe
13,2002-02,255.847,23.8,896,2011409.734,-,Sergipe
14,2002-03,158.399,24.51,1580,2011409.734,-,Sergipe
15,2002-04,17.997,25.01,1157,2011409.734,-,Sergipe
16,2002-05,14.45,24.3,649,2011409.734,-,Sergipe
17,2002-06,0.085,23.06,607,2011409.734,-,Sergipe
18,2002-07,2.051,23.69,462,2011409.734,-,Sergipe
19,2002-08,2.997,25.46,300,2011409.734,-,Sergipe
20,2002-09,38.796,25.68,214,2011409.734,-,Sergipe
21,2002-10,48.774,28.04,172,2011409.734,-,Sergipe
22,2002-11,171.534,25.19,219,2011409.734,-,Sergipe
23,2002-12,269.888,24.86,159,2011409.734,-,Sergipe
24,2003-01,317.639,23.89,449,2034329.945,-,Sergipe
25,2003-02,144.091,24.62,734,2034329.945,-,Sergipe
26,2003-03,233.529,23.91,869,2034329.945,-,Sergipe
27,2003-04,102.516,23.78,878,2034329.945,-,Sergipe
28,2003-05,21.566,22.7,757,2034329.945,-,Sergipe
29,2003-06,0.35,22.53,552,2034329.945,-,Sergipe
30,2003-07,0.14,22.06,283,2034329.945,-,Sergipe
31,2003-08,8.812,24.2,178,2034329.945,-,Sergipe
32,2003-09,15.2,26.54,106,2034329.945,-,Sergipe
33,2003-10,73.062,25.92,90,2034329.945,-,Sergipe
34,2003-11,173.443,24.71,82,2034329.945,-,Sergipe
35,2003-12,187.182,25.21,97,2034329.945,-,Sergipe
36,2004-01,418.96,23.38,70,2057244.609,-,Sergipe
37,2004-02,342.192,23.02,66,2057244.609,-,Sergipe
38,2004-03,184.002,23.62,92,2057244.609,-,Sergipe
39,2004-04,110.827,23.62,60,2057244.609,-,Sergipe
40,2004-05,9.578,23.38,56,2057244.609,-,Sergipe
41,2004-06,1.842,21.9,61,2057244.609,-,Sergipe
42,2004-07,6.827,21.84,52,2057244.609,-,Sergipe
43,2004-08,0.338,24.06,42,2057244.609,-,Sergipe
44,2004-09,0.774,27.3,39,2057244.609,-,Sergipe
45,2004-10,96.68,26.27,9,2057244.609,-,Sergipe
46,2004-11,130.302,25.25,13,2057244.609,-,Sergipe
47,2004-12,203.493,24.38,29,2057244.609,-,Sergipe
48,2005-01,334.226,23.99,11,2080153.648,-,Sergipe
49,2005-02,144.584,24.75,32,2080153.648,-,Sergipe
50,2005-03,257.893,23.82,68,2080153.648,-,Sergipe
51,2005-04,53.858,24.58,73,2080153.648,-,Sergipe
52,2005-05,17.571,23.15,87,2080153.648,-,Sergipe
53,2005-06,1.656,22.69,132,2080153.648,-,Sergipe
54,2005-07,0.789,22.2,133,2080153.648,-,Sergipe
55,2005-08,1.041,24.6,87,2080153.648,-,Sergipe
56,2005-09,43.651,26.62,35,2080153.648,-,Sergipe
57,2005-10,59.484,27.37,51,2080153.648,-,Sergipe
58,2005-11,266.457,24.39,89,2080153.648,-,Sergipe
59,2005-12,342.04,23.13,58,2080153.648,-,Sergipe
60,2006-01,146.23,24.86,103,2102952.67,-,Sergipe
61,2006-02,226.542,24.33,95,2102952.67,-,Sergipe
62,2006-03,270.24,23.67,184,2102952.67,-,Sergipe
63,2006-04,126.776,23.24,252,2102952.67,-,Sergipe
64,2006-05,14.007,22.16,306,2102952.67,-,Sergipe
65,2006-06,0.538,22.05,168,2102952.67,-,Sergipe
66,2006-07,1.411,22.52,101,2102952.67,-,Sergipe
67,2006-08,3.501,25.04,63,2102952.67,-,Sergipe
68,2006-09,62.316,25.53,50,2102952.67,-,Sergipe
69,2006-10,217.58,24.01,90,2102952.67,-,Sergipe
70,2006-11,236.042,23.9,112,2102952.67,-,Sergipe
71,2006-12,297.429,24.13,103,2102952.67,-,Sergipe
72,2007-01,276.093,24.45,74,2124891.14,-,Sergipe
73,2007-02,285.488,23.4,62,2124891.14,-,Sergipe
74,2007-03,68.079,24.8,97,2124891.14,-,Sergipe
75,2007-04,53.356,24.87,264,2124891.14,-,Sergipe
76,2007-05,5.03,23.66,157,2124891.14,-,Sergipe
77,2007-06,0.504,22.84,147,2124891.14,-,Sergipe
78,2007-07,6.165,23.17,223,2124891.14,-,Sergipe
79,2007-08,0.1,24,110,2124891.14,-,Sergipe
80,2007-09,1.129,27.39,75,2124891.14,-,Sergipe
81,2007-10,51.541,27.73,47,2124891.14,-,Sergipe
82,2007-11,177.105,25.52,55,2124891.14,-,Sergipe
83,2007-12,243.641,24.17,91,2124891.14,-,Sergipe
84,2008-01,302.42,23.85,412,2146125.522,-,Sergipe
85,2008-02,244.742,23.69,617,2146125.522,-,Sergipe
86,2008-03,222.627,23.34,3751,2146125.522,-,Sergipe
87,2008-04,132.48,23.59,13149,2146125.522,-,Sergipe
88,2008-05,9.672,22.71,7323,2146125.522,-,Sergipe
89,2008-06,0.501,22.43,1647,2146125.522,-,Sergipe
90,2008-07,0.059,22.03,186,2146125.522,-,Sergipe
91,2008-08,1.41,24.71,65,2146125.522,-,Sergipe
92,2008-09,18.886,26.63,58,2146125.522,-,Sergipe
93,2008-10,60.321,27.36,81,2146125.522,-,Sergipe
94,2008-11,198.116,24.95,72,2146125.522,-,Sergipe
95,2008-12,299.342,23.57,106,2146125.522,-,Sergipe
96,2009-01,259.068,24.18,150,2166879.337,-,Sergipe
97,2009-02,218.343,24.38,213,2166879.337,-,Sergipe
98,2009-03,199.975,24.53,483,2166879.337,-,Sergipe
99,2009-04,153.205,23.09,345,2166879.337,-,Sergipe
100,2009-05,22.367,22.87,229,2166879.337,-,Sergipe
101,2009-06,8.837,22.08,97,2166879.337,-,Sergipe
102,2009-07,1.53,23.35,42,2166879.337,-,Sergipe
103,2009-08,18.653,24.37,39,2166879.337,-,Sergipe
104,2009-09,67.32,25.97,15,2166879.337,-,Sergipe
105,2009-10,193.649,25.15,17,2166879.337,-,Sergipe
106,2009-11,171.346,24.93,27,2166879.337,-,Sergipe
107,2009-12,335.613,23.85,21,2166879.337,-,Sergipe
108,2010-01,225.785,24.53,49,2187297.873,-,Sergipe
109,2010-02,169.839,25.3,51,2187297.873,-,Sergipe
110,2010-03,180.662,24.6,40,2187297.873,-,Sergipe
111,2010-04,70.686,24.14,80,2187297.873,-,Sergipe
112,2010-05,5.35,24.11,105,2187297.873,-,Sergipe
113,2010-06,1.691,22.92,76,2187297.873,-,Sergipe
114,2010-07,0.313,23.46,93,2187297.873,-,Sergipe
115,2010-08,0.027,24.21,146,2187297.873,-,Sergipe
116,2010-09,8.152,27.78,80,2187297.873,-,Sergipe
117,2010-10,153.371,26.2,103,2187297.873,-,Sergipe
118,2010-11,250.074,23.9,95,2187297.873,-,Sergipe
119,2010-12,263.541,24.22,95,2187297.873,-,Sergipe
120,2011-01,293.977,23.79,152,2207425.832,-,Sergipe
121,2011-02,205.624,24.29,223,2207425.832,-,Sergipe
122,2011-03,322.893,23.22,310,2207425.832,-,Sergipe
123,2011-04,64.522,23.89,452,2207425.832,-,Sergipe
124,2011-05,3.801,23.43,459,2207425.832,-,Sergipe
125,2011-06,7.611,22.56,334,2207425.832,-,Sergipe
126,2011-07,0.092,23.01,319,2207425.832,-,Sergipe
127,2011-08,1.313,25.29,196,2207425.832,-,Sergipe
128,2011-09,3.522,27.03,135,2207425.832,-,Sergipe
129,2011-10,196.324,24.19,138,2207425.832,-,Sergipe
130,2011-11,191.005,23.54,82,2207425.832,-,Sergipe
131,2011-12,279.176,23.6,45,2207425.832,-,Sergipe
132,2012-01,301.954,23.23,476,2227229.688,-,Sergipe
133,2012-02,150.782,23.97,615,2227229.688,-,Sergipe
134,2012-03,125.039,24.48,825,2227229.688,-,Sergipe
135,2012-04,55.546,24.9,1056,2227229.688,-,Sergipe
136,2012-05,30.818,23.01,902,2227229.688,-,Sergipe
137,2012-06,15.167,23.46,482,2227229.688,-,Sergipe
138,2012-07,1.79,22.95,360,2227229.688,-,Sergipe
139,2012-08,0.129,23.85,182,2227229.688,-,Sergipe
140,2012-09,19.355,27.11,109,2227229.688,-,Sergipe
141,2012-10,43.844,27.71,97,2227229.688,-,Sergipe
142,2012-11,291.381,23.99,64,2227229.688,-,Sergipe
143,2012-12,143.099,25.46,213,2227229.688,-,Sergipe
144,2013-01,396.052,23.68,437,2246776.496,-,Sergipe
145,2013-02,138.662,24.79,523,2246776.496,-,Sergipe
146,2013-03,219.871,24.59,382,2246776.496,-,Sergipe
147,2013-04,102.71,23.34,481,2246776.496,-,Sergipe
148,2013-05,16.686,23.63,314,2246776.496,-,Sergipe
149,2013-06,19.013,23.2,165,2246776.496,-,Sergipe
150,2013-07,0.802,22.94,98,2246776.496,-,Sergipe
151,2013-08,0.235,24.12,61,2246776.496,-,Sergipe
152,2013-09,17.223,26.41,44,2246776.496,-,Sergipe
153,2013-10,105.775,25.71,71,2246776.496,-,Sergipe
154,2013-11,224.11,24.46,74,2246776.496,-,Sergipe
155,2013-12,308.996,23.91,78,2246776.496,-,Sergipe
156,2014-01,126.984,24.76,80,2266088.608,-,Sergipe
157,2014-02,173.377,24.41,70,2266088.608,-,Sergipe
158,2014-03,237.2,23.72,134,2266088.608,-,Sergipe
159,2014-04,102.473,23.85,274,2266088.608,-,Sergipe
160,2014-05,6.107,23.16,614,2266088.608,-,Sergipe
161,2014-06,3.375,22.9,390,2266088.608,-,Sergipe
162,2014-07,19.644,22.7,294,2266088.608,-,Sergipe
163,2014-08,0.122,24.51,144,2266088.608,-,Sergipe
164,2014-09,19.915,27.2,136,2266088.608,-,Sergipe
165,2014-10,80.165,27.27,116,2266088.608,-,Sergipe
166,2014-11,221.767,24.52,106,2266088.608,-,Sergipe
167,2014-12,261.284,23.64,167,2266088.608,-,Sergipe
168,2015-01,88.786,25.78,342,2285177.201,-,Sergipe
169,2015-02,217.743,24.24,375,2285177.201,-,Sergipe
170,2015-03,244.383,23.67,1056,2285177.201,-,Sergipe
171,2015-04,164.329,23.86,1120,2285177.201,-,Sergipe
172,2015-05,48.245,22.69,805,2285177.201,-,Sergipe
173,2015-06,2.168,22.8,342,2285177.201,-,Sergipe
174,2015-07,6.815,23.23,191,2285177.201,-,Sergipe
175,2015-08,3.405,24.63,634,2285177.201,-,Sergipe
176,2015-09,20.642,27.72,1359,2285177.201,-,Sergipe
177,2015-10,81.546,28.52,1177,2285177.201,-,Sergipe
178,2015-11,176.915,26.16,1911,2285177.201,-,Sergipe
179,2015-12,133.192,26.4,1030,2285177.201,-,Sergipe
180,2016-01,493.914,23.67,480,2304075.801,-,Sergipe
181,2016-02,112.362,25.73,1397,2304075.801,-,Sergipe
182,2016-03,165.34,25.34,919,2304075.801,-,Sergipe
183,2016-04,10.755,26.27,879,2304075.801,-,Sergipe
184,2016-05,8.106,25.01,292,2304075.801,-,Sergipe
185,2016-06,5.47,23.22,117,2304075.801,-,Sergipe
186,2016-07,0.12,23.83,136,2304075.801,-,Sergipe
187,2016-08,8.712,25.26,212,2304075.801,-,Sergipe
188,2016-09,29.082,27.04,154,2304075.801,-,Sergipe
189,2016-10,114.678,26.38,335,2304075.801,-,Sergipe
190,2016-11,224.707,24.78,131,2304075.801,-,Sergipe
191,2016-12,198.891,25.02,112,2304075.801,-,Sergipe
0,2001-01,223.239,24.68,,1123851.231,-,Tocantins
1,2001-02,251.945,24.32,,1123851.231,-,Tocantins
2,2001-03,287.635,24.52,619,1123851.231,-,Tocantins
3,2001-04,274.396,24.59,541,1123851.231,-,Tocantins
4,2001-05,74.363,25.77,529,1123851.231,-,Tocantins
5,2001-06,83.617,25.44,242,1123851.231,-,Tocantins
6,2001-07,23.291,26.39,103,1123851.231,-,Tocantins
7,2001-08,4.406,27.21,91,1123851.231,-,Tocantins
8,2001-09,25.151,27.65,64,1123851.231,-,Tocantins
9,2001-10,46.219,27.82,111,1123851.231,-,Tocantins
10,2001-11,90.601,27.29,597,1123851.231,-,Tocantins
11,2001-12,137.455,26.64,603,1123851.231,-,Tocantins
12,2002-01,318.437,24.72,741,1136919.957,-,Tocantins
13,2002-02,166.298,25.56,517,1136919.957,-,Tocantins
14,2002-03,274.238,25.07,281,1136919.957,-,Tocantins
15,2002-04,283.003,25,212,1136919.957,-,Tocantins
16,2002-05,153.517,25.48,110,1136919.957,-,Tocantins
17,2002-06,59.074,25.66,47,1136919.957,-,Tocantins
18,2002-07,18.66,26.62,42,1136919.957,-,Tocantins
19,2002-08,5.943,27.51,15,1136919.957,-,Tocantins
20,2002-09,17.421,27.78,19,1136919.957,-,Tocantins
21,2002-10,17.729,28.3,72,1136919.957,-,Tocantins
22,2002-11,62.592,27.47,156,1136919.957,-,Tocantins
23,2002-12,153.782,26.44,262,1136919.957,-,Tocantins
24,2003-01,179.571,26.01,291,1149992.478,-,Tocantins
25,2003-02,299.969,24.94,266,1149992.478,-,Tocantins
26,2003-03,333.433,24.72,354,1149992.478,-,Tocantins
27,2003-04,218.074,25.29,529,1149992.478,-,Tocantins
28,2003-05,101.479,25.9,369,1149992.478,-,Tocantins
29,2003-06,54.606,26.03,120,1149992.478,-,Tocantins
30,2003-07,13.199,26.56,47,1149992.478,-,Tocantins
31,2003-08,24.206,27.22,24,1149992.478,-,Tocantins
32,2003-09,11.031,28.33,31,1149992.478,-,Tocantins
33,2003-10,22.204,28.64,88,1149992.478,-,Tocantins
34,2003-11,84.187,27.27,184,1149992.478,-,Tocantins
35,2003-12,117.555,26.66,167,1149992.478,-,Tocantins
36,2004-01,388.433,25.17,228,1163068.908,-,Tocantins
37,2004-02,371.942,24.58,234,1163068.908,-,Tocantins
38,2004-03,269.625,25.25,178,1163068.908,-,Tocantins
39,2004-04,155.528,25.63,172,1163068.908,-,Tocantins
40,2004-05,65.119,26.36,131,1163068.908,-,Tocantins
41,2004-06,28.218,26.24,75,1163068.908,-,Tocantins
42,2004-07,31.668,26.21,31,1163068.908,-,Tocantins
43,2004-08,11.521,27.38,27,1163068.908,-,Tocantins
44,2004-09,7.833,28.32,24,1163068.908,-,Tocantins
45,2004-10,45.177,28.14,68,1163068.908,-,Tocantins
46,2004-11,73.05,27.78,165,1163068.908,-,Tocantins
47,2004-12,109.434,27.08,176,1163068.908,-,Tocantins
48,2005-01,174.125,26.35,412,1176149.348,-,Tocantins
49,2005-02,280.054,25.66,560,1176149.348,-,Tocantins
50,2005-03,316.891,25.29,523,1176149.348,-,Tocantins
51,2005-04,162.459,25.97,468,1176149.348,-,Tocantins
52,2005-05,116.629,25.74,680,1176149.348,-,Tocantins
53,2005-06,30.664,26.72,339,1176149.348,-,Tocantins
54,2005-07,13.99,26.86,115,1176149.348,-,Tocantins
55,2005-08,5.638,27.92,58,1176149.348,-,Tocantins
56,2005-09,8.371,28.81,23,1176149.348,-,Tocantins
57,2005-10,9.627,29.12,17,1176149.348,-,Tocantins
58,2005-11,74.997,28.25,79,1176149.348,-,Tocantins
59,2005-12,235.491,26.13,144,1176149.348,-,Tocantins
60,2006-01,178.934,25.75,504,1189040.249,-,Tocantins
61,2006-02,242.829,25.25,679,1189040.249,-,Tocantins
62,2006-03,328.923,24.78,1095,1189040.249,-,Tocantins
63,2006-04,333.112,24.49,1014,1189040.249,-,Tocantins
